Lon,Lat,occur.backgr,BO21_tempmin_bdmean,BO21_tempmin_ss,BO21_RCP45_2050_tempmin_bdmean,BO21_RCP85_2050_tempmin_bdmean,BO21_RCP45_2100_tempmin_bdmean,BO21_RCP85_2100_tempmin_bdmean,BO21_RCP45_2050_tempmin_ss,BO21_RCP85_2050_tempmin_ss,BO21_RCP45_2100_tempmin_ss,BO21_RCP85_2100_tempmin_ss,MS_bathy_5m,MS_biogeo06_bathy_slope_5m,BO_calcite,BO_ph,BO21_ppmean_bdmean,OrbitalVelMean,Rock50cm,TidalVelMean
-3.92139,48.71083,1,8.754650115966797,8.861254692077637,9.299551963806152,9.048741340637207,9.59615421295166,11.023577690124512,9.545167922973633,9.144765853881836,9.651115417480469,11.2103910446167,-6,0.019999999552965164,0.0031159999780356884,8.151000022888184,0.005063766147941351,0.06130043293038999,0.23878221958875712,58.816695531209355
-2.16467,48.7015,1,7.206365585327148,7.141537666320801,7.928290367126465,7.603970527648926,8.188465118408203,9.70763111114502,8.075417518615723,7.4506516456604,8.23523235321045,9.893709182739258,-15,0.019999999552965164,0.003510999958962202,8.090999603271484,0.005540560930967331,0.17775089604159075,0.40784081816673906,59.19309234619249
-2.3913,48.70152,1,7.204985618591309,7.398468494415283,7.893881320953369,7.597510814666748,8.1499786376953125,9.664776802062988,8.3026704788208,7.697541236877441,8.434920310974121,10.089012145996094,-17,0.019999999552965164,0.0023380001075565815,8.097999572753906,0.0058318073861300945,0.1334862783551207,0.424834585438177,71.35098107655868
-2.24725,48.70793,1,7.3318634033203125,7.25349760055542,8.045500755310059,7.737382888793945,8.298818588256836,9.81641960144043,8.183435440063477,7.560993194580078,8.34107494354248,9.99804973602295,-20,0.009999999776482582,0.0025450000539422035,8.093999862670898,0.0037052081897854805,0.14310235695706403,0.4799174343546282,65.61214849684079
-4.84181,48.28559,1,9.437984466552734,9.084126472473145,9.72610855102539,9.73996639251709,10.052931785583496,11.296110153198242,9.544672012329102,9.319531440734863,9.556853294372559,10.935591697692871,-32,0.03999999910593033,0.0019539999775588512,8.173999786376953,0.0027805701829493046,0.16830524057150262,0.2710550675789559,83.70318539937453
-2.652123,48.755243,1,7.79327392578125,7.570509910583496,8.534318923950195,8.150754928588867,8.816524505615234,10.34725570678711,8.470121383666992,7.862608909606934,8.600665092468262,10.257735252380371,-26,0.009999999776482582,0.0016870000399649143,8.107000350952148,0.0019579711370170116,0.11634679014483829,0.33384421871355185,61.28706041971931
-3.90117,48.69464,1,8.77924633026123,8.796448707580566,9.338692665100098,9.092135429382324,9.62208080291748,11.049942970275879,9.47376537322998,9.05986213684082,9.5871124267578125,11.182784080505371,-9,0.019999999552965164,0.002675000112503767,8.14799976348877,0.004153450019657612,0.06733182072639465,0.1813950017094612,55.43217468261719
-4.992438,50.11424,1,8.611686706542969,8.3579740524292,8.982501029968262,8.822582244873047,9.314249038696289,10.74642276763916,8.840921401977539,8.494405746459961,8.858552932739258,10.555804252624512,-39,0.03999999910593033,0.0012120000319555402,8.187999725341797,0.0023002789821475744,0.05621938407421112,0.3333333432674408,24.347328186035156
-3.21033,47.65539,1,8.663521766662598,8.047723770141602,9.276206016540527,9.066890716552734,9.632352828979492,10.987274169921875,8.78939437866211,8.422146797180176,8.828324317932129,10.326559066772461,-8,0.019999999552965164,0.003280000062659383,8.144000053405762,0.007423725910484791,0.04618016816675663,0.05159555499752354,7.701989809672046
-2.311765,50.59326,1,7.281667232513428,6.754100799560547,8.039278984069824,7.666878700256348,8.239507675170898,9.87854290008545,7.808122634887695,7.196370601654053,7.975766658782959,9.745922088623047,-17,0.019999999552965164,0.00674000009894371,8.121000289916992,0.003336692228913307,0.1055195493002733,0.4947164754072801,35.69382794698064
-8.438644,54.46681,1,7.431047439575195,6.892628192901611,7.264474868774414,7.227861404418945,7.745761871337891,8.849187850952148,6.818957805633545,6.643418312072754,6.985436916351318,8.197793006896973,-20,0.03999999910593033,0.0017819999484345317,8.185999870300293,0.009070864878594875,0.1493603527132008,0.13782662062698714,15.632735994127025
-5.065692,50.07255,1,8.726358413696289,8.483179092407227,9.034326553344727,8.933965682983398,9.371100425720215,10.732332229614258,8.933089256286621,8.600034713745117,8.966267585754395,10.6419038772583,-46,0.05000000074505806,0.0012280000373721123,8.189000129699707,0.001257215510122478,0.045668838752640634,0.887566139300671,40.56627760993119
-8.251094,54.53392,1,7.250514984130859,6.850618839263916,7.1021809577941895,7.098774433135986,7.627181529998779,8.732234954833984,6.779410362243652,6.643115997314453,6.999829292297363,8.229166030883789,-19,0.019999999552965164,0.0016319999704137444,8.1850004196167,0.01461078505963087,0.2656751573085785,0.01090666651725769,6.549397945404053
-6.27408,49.92439,1,8.99942684173584,9.132955551147461,9.305124282836914,9.224384307861328,9.58381462097168,10.99096393585205,9.5154447555542,9.302180290222168,9.447157859802246,11.040897369384766,-27,0.05999999865889549,0.0015559999737888575,8.206999778747559,0.002757429610937834,0.8982818273620377,0.0324074083732221,59.806984689500254
-3.804382,48.702004,1,8.700002670288086,8.76785945892334,9.283756256103516,9.028125762939453,9.559454917907715,10.989205360412598,9.444254875183105,9.01052474975586,9.558952331542969,11.151018142700195,-10,0.029999999329447746,0.002930999966338277,8.145000457763672,0.0025131136644631624,0.06747022395332677,0.14255056033531832,52.54555575052903
-5.299721,51.85683,1,7.531949520111084,7.334991455078125,7.970521450042725,7.805405616760254,8.381107330322266,9.907801628112793,8.021344184875488,7.75722074508667,8.151277542114258,9.869963645935059,-18,0.05000000074505806,0.009251999668776989,8.204000473022461,0.0053332410752773285,0.05184895700464603,0,77.2356704076138
-8.452,54.58746,1,7.4102630615234375,6.86082124710083,7.230175018310547,7.20164155960083,7.747351169586182,8.804494857788086,6.780014991760254,6.587541103363037,6.947534561157227,8.164907455444336,-21,0.03999999910593033,0.0014299999456852674,8.184000015258789,0.007994767278432846,0.1330028834442297,0.12078790816788809,15.16766850153601
-4.947988,50.59408,1,7.785468101501465,7.943467140197754,8.225462913513184,8.024422645568848,8.52761173248291,10.070701599121094,8.520369529724121,8.170587539672852,8.509833335876465,10.27946662902832,-38,0.029999999329447746,0.0022140000946819782,8.192000389099121,0.004053377080708742,0.09330885298550146,0.42171717186768626,31.693375587463436
-5.559498,50.05304,1,8.712872505187988,8.629966735839844,9.052742004394531,8.917165756225586,9.374990463256836,10.810013771057129,9.057005882263184,8.800359725952148,9.028471946716309,10.69604778289795,-46,0.029999999329447746,0.0011470000026747584,8.197999954223633,0.003484222339466214,0.08754655387666457,0.10030864406790779,34.53821982277769
-4.266813,50.17984,1,8.470525741577148,8.063372611999512,8.8546142578125,8.691774368286133,9.203117370605469,10.644919395446777,8.694303512573242,8.27820110321045,8.737399101257324,10.519618034362793,-50,0.029999999329447746,0.001145999995060265,8.17199993133545,0.0025554546155035496,0.07266897863398149,0.0720931136359788,22.642710394329303
-5.107415,50.5321,1,8.025261878967285,8.1287384033203125,8.461862564086914,8.267897605895996,8.764713287353516,10.286215782165527,8.661849021911621,8.334878921508789,8.640395164489746,10.402020454406738,-36,0.009999999776482582,0.0030819999519735575,8.194000244140625,0.0038544267881661654,0.13272474581996496,0.050505052010217155,43.589724858601926
-2.461798,50.55634,1,7.454333305358887,6.954466819763184,8.040597915649414,7.806905746459961,8.307872772216797,9.886080741882324,7.975767612457275,7.3711161613464355,8.149598121643066,9.930828094482422,-23,0.03999999910593033,0.00783700030297041,8.12399959564209,0.0036649806424975395,0.06660969969299152,0.8333333333333286,71.66544066535073
-4.31428,47.77241,1,9.378990173339844,9.070531845092773,9.798980712890625,9.695268630981445,10.127301216125488,11.435791969299316,9.662237167358398,9.463521003723145,9.683189392089844,11.09937858581543,-5,0.019999999552965164,0.003343000076711178,8.163000106811523,0.004695923533290625,0.06963977838555946,0.07622238869468385,23.656187057495114
-4.37484,47.79277,1,9.646087646484375,9.15298080444336,9.913511276245117,9.9598846435546875,10.233153343200684,11.414251327514648,9.739501953125,9.538232803344727,9.752861022949219,11.164481163024902,-26,0.03999999910593033,0.002317999955266714,8.164999961853027,6.730973836965859e-4,0.059701285014550055,0.0751027545581254,20.630149841308487
-2.482667,49.44007,1,7.792252063751221,7.96223783493042,8.28402042388916,8.054600715637207,8.6673126220703125,10.1333646774292,8.90295124053955,8.304972648620605,9.057543754577637,10.753676414489746,-12,0.019999999552965164,0.0035069999285042286,8.109000205993652,0.004094855859875679,0.11831939582609287,0.5124461427330984,64.93374697367366
-2.524995,49.43789,1,7.77987813949585,7.990114688873291,8.476859092712402,8.147199630737305,8.718289375305176,10.256251335144043,8.922993659973145,8.322334289550781,9.07911491394043,10.76926326751709,-6,0.029999999329447746,0.0017810000572353601,8.111000061035156,0.00223933020606637,0.06538818849043608,0.5168151333928112,64.58836682637535
-2.653903,49.48949,1,7.800887584686279,8.047327995300293,8.6253204345703125,8.155692100524902,8.88605785369873,10.540322303771973,8.974898338317871,8.376487731933594,9.128905296325684,10.812734603881836,-8,0.019999999552965164,0.004188000224530697,8.11400032043457,0.0015040496364235878,0.1797720010702778,0.40761875609556997,57.86673196156851
-2.072547,49.26102,1,7.465341567993164,7.235435485839844,8.307196617126465,7.843723297119141,8.567008972167969,10.167049407958984,8.20493221282959,7.595082759857178,8.365071296691895,10.062979698181152,-14,0.019999999552965164,0.00459699984639883,8.095999717712402,0.0029461870435625315,0.1408052912188892,0.4328595706158211,102.50570911831365
-8.459793,54.56633,1,7.489686012268066,6.8851237297058105,7.383261203765869,7.289835453033447,7.822783946990967,8.87470817565918,6.804786205291748,6.621537208557129,6.97102689743042,8.191352844238281,-48,0.029999999329447746,0.0012499999720603228,8.1850004196167,0.003885314567014575,0.13627437729802325,0.12419565065970721,15.260682000054196
-4.972717,50.7123,1,7.940262794494629,7.892916679382324,8.377760887145996,8.17855453491211,8.705561637878418,10.267845153808594,8.50799560546875,8.120279312133789,8.483715057373047,10.267558097839355,-51,0.009999999776482582,0.0016769999638199806,8.192999839782715,0.003808245062828064,0.08401688767804016,0.34722222222221233,30.281381289164266
-4.768295,50.72077,1,7.7429986000061035,7.705045700073242,8.204056739807129,7.973910331726074,8.505728721618652,10.058229446411133,8.33754825592041,7.945793151855469,8.311861991882324,10.107172012329102,-35,0.019999999552965164,0.0033100000582635403,8.1899995803833,0.004128529690206051,0.11051571431259256,0.9444444477558168,28.5632566875882
-4.885249,50.60213,1,7.758861064910889,7.829993724822998,8.199612617492676,8.011086463928223,8.516366958618164,10.027006149291992,8.428495407104492,8.066949844360352,8.420397758483887,10.191666603088379,-28,0.029999999329447746,0.0028200000524520874,8.190999984741211,0.0040075210854411125,0.09960119798779488,0.75,28.935230255126953
-3.035217,50.64106,1,7.56784200668335,7.114216327667236,8.20427131652832,7.899425506591797,8.463475227355957,10.055516242980957,8.058211326599121,7.475236892700195,8.198585510253906,10.001127243041992,-23,0.009999999776482582,0.004257999826222658,8.140000343322754,0.00344887375831604,0.11334549635648736,0.01754385977983375,22.99681695302325
-5.110302,50.43973,1,8.063413619995117,8.18000602722168,8.4765472412109375,8.284749984741211,8.765422821044922,10.291082382202148,8.689966201782227,8.38010311126709,8.673052787780762,10.425233840942383,-24,0.019999999552965164,0.0025939999613910913,8.192999839782715,0.003007944906130433,0.15105209623773838,0.07070707281430505,42.919060389200865
-3.967675,50.28625,1,8.186049461364746,7.865739822387695,8.696136474609375,8.458073616027832,8.999581336975098,10.544086456298828,8.604194641113281,8.120317459106445,8.681375503540039,10.477546691894531,-26,0.029999999329447746,0.0029559999238699675,8.163999557495117,0.003358434420078993,0.06470803233484423,0.04975666664540757,34.44274234771723
-2.88827,48.70064,1,7.6525349617004395,7.629481315612793,8.361651420593262,7.999441146850586,8.651385307312012,10.174583435058594,8.504647254943848,7.931002140045166,8.635387420654297,10.278693199157715,-9,0.009999999776482582,0.0017219999572262168,8.119999885559082,0.004643308464437723,0.24422992020845438,0.11737080539266123,50.276668230692735
-1.86507,48.87233,1,7.45896577835083,6.69999361038208,8.182093620300293,7.867397785186768,8.422011375427246,9.961892127990723,7.666587829589844,7.031032085418701,7.845459461212158,9.516562461853027,-13,0.009999999776482582,0.003599999938160181,8.086999893188477,0.0034506728406995535,0.20791811123490334,0.4284563511610031,68.62430000305176
-3.46667,47.65,1,9.186100959777832,8.372892379760742,9.705038070678711,9.598466873168945,10.10401439666748,11.427146911621094,9.0822296142578125,8.752577781677246,9.113126754760742,10.595722198486328,-17,0.03999999910593033,0.00330400001257658,8.14900016784668,0.004375461954623461,0.03713072401781882,0.08960777583221562,8.145873745282483
-9.642052,52.689297,1,8.072640419006348,7.64402961730957,8.047208786010742,7.981624126434326,8.404742240905762,9.494196891784668,7.826340675354004,7.621561050415039,7.86650276184082,9.13224983215332,-35,0.07000000029802322,0.0016720000421628356,8.194999694824219,0.004508174955844879,0.14687399938702583,0.04751666635274887,5.637570261955261
-3.804659,50.20675,1,8.286602973937988,7.831282615661621,8.716804504394531,8.50713062286377,9.104472160339355,10.625715255737305,8.629441261291504,8.114119529724121,8.722071647644043,10.521478652954102,-36,0.03999999910593033,0.0028389999642968178,8.157999992370605,0.0037525661755353212,0.055204023917516144,0.2780222197373683,47.36957740783686
-4.067998,50.29226,1,8.248621940612793,7.888831615447998,8.697449684143066,8.4788970947265625,9.043537139892578,10.537373542785645,8.587305068969727,8.135350227355957,8.63731861114502,10.436639785766602,-35,0.03999999910593033,0.0020979999098926783,8.1660003662109375,0.003998760599642992,0.05980659586687876,0.03491666726767996,26.95730304718007
-5.034452,50.66758,1,7.940102577209473,7.944406509399414,8.334132194519043,8.137189865112305,8.67038345336914,10.15500259399414,8.51108169555664,8.172252655029297,8.483919143676758,10.261337280273437,-56,0,0.0013249999610707164,8.194000244140625,0.0026084580458700657,0.07672388520505669,0.06944444444443892,32.09329001108808
-5.056934,50.5451,1,7.926692962646484,8.064936637878418,8.339058876037598,8.205425262451172,8.638222694396973,10.208878517150879,8.626404762268066,8.283892631530762,8.615477561950684,10.378010749816895,-18,0.029999999329447746,0.0043830000795423985,8.192999839782715,0.0030712559819221497,0.16714617609977722,0.06060606241226196,52.61872863769531
-2.66963,48.7496,1,7.634428024291992,7.608973503112793,8.3858003616333,7.993546485900879,8.702082633972168,10.248126983642578,8.510826110839844,7.924310684204102,8.642730712890625,10.271756172180176,-20,0.009999999776482582,0.0021619999315589666,8.109000205993652,0.0026825463864952326,0.15657398973902023,0.07015312638961894,49.30481571621391
-5.11641,48.4452,1,9.537801742553711,9.415478706359863,9.768400192260742,9.7946195602417,10.066269874572754,11.25556468963623,9.837285995483398,9.646106719970703,9.858441352844238,11.24258041381836,-38,0.10000000149011612,0.0013470000121742487,8.180000305175781,9.513301192782819e-4,0.10431124549358924,0.18341704830527417,71.61223793029784
-2.280594,49.2438,1,7.71150016784668,7.517065525054932,8.432443618774414,8.105408668518066,8.684633255004883,10.233983039855957,8.462331771850586,7.842382431030273,8.626220703125,10.29846477508545,-15,0.019999999552965164,0.002019000006839633,8.10200023651123,0.001966319978237152,0.0931782484468481,0.5793532629807787,64.64447191026503
-1.912851,49.27913,1,7.440750598907471,7.057044506072998,8.185100555419922,7.858705997467041,8.407538414001465,9.961845397949219,8.023235321044922,7.41171932220459,8.190967559814453,9.879117965698242,-20,0.009999999776482582,0.0040339999832212925,8.092000007629395,0.0023298475425690413,0.270730671783292,0.4385540932416936,75.9587717056283
-2.188715,49.28431,1,7.385519027709961,7.510416507720947,8.098956108093262,7.800323009490967,8.33652114868164,9.882375717163086,8.46886920928955,7.858129024505615,8.62682819366455,10.32468032836914,-22,0.029999999329447746,0.005119000095874071,8.100000381469727,0.002871244680136442,0.08035438362922898,0.4839443862438199,69.49816555447066
-4.339717,50.20908,1,8.399460792541504,8.115891456604004,8.715112686157227,8.622239112854004,9.06093692779541,10.462762832641602,8.733583450317383,8.31811809539795,8.776098251342773,10.552183151245117,-51,0.029999999329447746,8.709999965503812e-4,8.175000190734863,0.002369497437030077,0.07129305787384645,0.09283212944865413,22.32974092165611
-4.116689,50.30225,1,8.313837051391602,7.930872917175293,8.75825023651123,8.540762901306152,9.100449562072754,10.572237968444824,8.616499900817871,8.171854972839355,8.663529396057129,10.460602760314941,-33,0.029999999329447746,0.002044999971985817,8.168999671936035,0.004183754324913025,0.13347254755596655,0.09383059168855645,21.446702957153196
-2.060819,50.57609,1,7.351645469665527,6.649902820587158,8.074220657348633,7.735445976257324,8.328399658203125,9.990426063537598,7.667092323303223,7.077575206756592,7.843378067016602,9.594204902648926,-29,0.019999999552965164,0.00990699976682663,8.114999771118164,0.0037938824389129877,0.07284436581863306,0.9305555555555564,75.20384576585559
-4.244196,50.32659,1,8.290630340576172,8.00665283203125,8.670859336853027,8.515176773071289,9.01714038848877,10.454474449157715,8.668374061584473,8.236845970153809,8.712766647338867,10.507492065429687,-37,0.029999999329447746,0.0028299998957663774,8.170999526977539,0.0036596960853785276,0.19333709434917143,0.1497820609559667,17.385223415162535
-4.669557,51.20147,1,7.525493144989014,7.201625347137451,7.981359958648682,7.776691436767578,8.319244384765625,9.872261047363281,7.892609596252441,7.493350028991699,7.868118762969971,9.668190956115723,-32,0.029999999329447746,0.006167000159621239,8.192999839782715,0.003903342643752694,0.11019831988960403,0.338091563847324,55.25417709350568
-5.12552,50.00176,1,8.458986282348633,8.464740753173828,8.870599746704102,8.67769718170166,9.147737503051758,10.621760368347168,8.911235809326172,8.597355842590332,8.93847942352295,10.614493370056152,-7,0.05999999865889549,0.0015320000238716602,8.1899995803833,0.0026692398823797703,0.055359989404678345,1,53.216718673706055
-2.2055,50.61327,1,7.30639123916626,6.679731845855713,8.106325149536133,7.7042341232299805,8.32353401184082,10.00495719909668,7.711035251617432,7.110849857330322,7.882835388183594,9.64997673034668,-17,0.029999999329447746,0.006411000154912472,8.119999885559082,0.003418782725930214,0.1030515345434348,0.6611157556374856,46.458733240763266
-4.77176,48.46842,1,9.247294425964355,9.119194030761719,9.655367851257324,9.50849437713623,9.946968078613281,11.283528327941895,9.611970901489258,9.351168632507324,9.651873588562012,11.078388214111328,-12,0.029999999329447746,0.0015140000032261014,8.17300033569336,0.0032955091446638107,0.27312638527816885,0.3303740686840458,123.96351114908794
-4.24004,47.78482,1,9.398693084716797,9.020987510681152,9.838691711425781,9.7288818359375,10.15574836730957,11.464929580688477,9.617063522338867,9.420848846435547,9.645343780517578,11.065765380859375,-6,0.019999999552965164,0.003097000066190958,8.161999702453613,0.004438207019120455,0.0880081069966156,0.06690161799391117,24.210706710815426
-5.05694,48.47903,1,9.473710060119629,9.33778190612793,9.829172134399414,9.757224082946777,10.130048751831055,11.435851097106934,9.779451370239258,9.567005157470703,9.809074401855469,11.199952125549316,-34,0.07000000029802322,0.0014609999489039183,8.178000450134277,0.0039666821248829365,0.14643213421934007,0.14171134225196239,81.4600601196284
-4.32923,47.67485,1,9.7872467041015625,9.168404579162598,10.022431373596191,10.143285751342773,10.377447128295898,11.45914077758789,9.778456687927246,9.557114601135254,9.773488998413086,11.162649154663086,-66,0.05000000074505806,0.0015239999629557133,8.163999557495117,1.7118462710641325e-4,0.06963977838555946,0.07622238869468384,23.65618705749511
-3.52045,47.65098,1,9.223718643188477,8.458047866821289,9.588883399963379,9.640233993530273,9.942888259887695,11.194127082824707,9.169312477111816,8.87044906616211,9.199063301086426,10.680438995361328,-39,0.029999999329447746,0.0023529999889433384,8.149999618530273,0.0021179220639169216,0.0440252653012674,0.042585554843146925,6.863245526949546
-3.08384,47.46947,1,8.686927795410156,8.042807579040527,9.30996036529541,9.116876602172852,9.685399055480957,11.043000221252441,8.81439208984375,8.507848739624023,8.850467681884766,10.334857940673828,-15,0.019999999552965164,0.007441999856382608,8.142999649047852,0.0074331918731331825,0.0420256930713853,0.059054749086499325,8.57731095949807
-2.229121,49.17371,1,7.323330402374268,7.4587483406066895,8.0516939163208,7.721917629241943,8.293232917785645,9.873089790344238,8.408712387084961,7.784715175628662,8.575121879577637,10.24776554107666,-2,0,0.004182999953627586,8.098999977111816,0.0035338071174919605,0.0851328027331166,0.49438799420992563,67.296130710178
-2.001173,48.89174,1,7.600560665130615,7.0067901611328125,8.335124015808105,8.006709098815918,8.599002838134766,10.142105102539062,7.978575229644775,7.344801902770996,8.152188301086426,9.829080581665039,-15,0.009999999776482582,0.0037430000957101583,8.090999603271484,0.00214688410051167,0.21431546347836677,0.5921939983963981,73.17138799031584
-2.233671,48.98146,1,7.4586100578308105,7.280403137207031,8.206007957458496,7.861811637878418,8.458669662475586,9.996065139770508,8.233906745910645,7.595059871673584,8.406641006469727,10.069751739501953,-6,0.009999999776482582,0.006566999945789576,8.095999717712402,0.003009617095813155,0.2792093350241535,0.5472043769227177,79.52879079183002
-6.272403,49.90656,1,9.199246406555176,9.216902732849121,9.360614776611328,9.330055236816406,9.699603080749512,10.834649085998535,9.593482971191406,9.387316703796387,9.54152774810791,11.12189769744873,-57,0.05000000074505806,0.0017330000409856439,8.206999778747559,3.9041292620822787e-4,0.5582163669169007,0.013888889302809244,55.19903182983401
-6.346652,49.87999,1,9.195001602172852,9.219993591308594,9.344222068786621,9.314204216003418,9.682707786560059,10.80196475982666,9.592589378356934,9.397424697875977,9.55491828918457,11.12973403930664,-32,0.05000000074505806,0.0025259999092668295,8.206999778747559,7.586745778098702e-4,0.3589928513392806,0,49.19069957733154
-2.90619,47.56904,1,8.007862091064453,7.63572359085083,8.606443405151367,8.436747550964355,8.941457748413086,10.329524040222168,8.453520774841309,8.066515922546387,8.514860153198242,10.039909362792969,-11,0.029999999329447746,0.010215000249445438,8.137999534606934,0.019768593832850456,0.05816088058054447,0.02541335253044963,5.685817241668701
-2.91667,47.56601,1,8.298397064208984,7.75566291809082,8.886941909790039,8.722588539123535,9.230146408081055,10.610689163208008,8.547601699829102,8.16946792602539,8.592350006103516,10.113463401794434,-11,0.019999999552965164,0.010092999786138535,8.138999938964844,0.011456922627985477,0.04914073335627712,0.042724476506312864,7.008694966634121
-2.253358,49.0201,1,7.727145195007324,7.355066776275635,8.445636749267578,8.142402648925781,8.704000473022461,10.234368324279785,8.301176071166992,7.669093608856201,8.4698028564453125,10.135659217834473,-31,0.009999999776482582,0.0044929999858140945,8.100000381469727,0.0023042100947350264,0.10294324594238974,0.6491653538412551,77.96042633056561
-4.084183,50.237036,1,8.316224098205566,8.003472328186035,8.636388778686523,8.555206298828125,8.98318862915039,10.385092735290527,8.68873119354248,8.227811813354492,8.75706958770752,10.544837951660156,-55,0.019999999552965164,0.0013330000219866633,8.168000221252441,0.002413485199213028,0.0742188797642804,0.04168611889084328,23.641462326049744
-2.549711,50.53313,1,7.581756591796875,6.975539684295654,8.050439834594727,7.835746765136719,8.412590026855469,9.910178184509277,7.985523223876953,7.385650157928467,8.158089637756348,9.942061424255371,-30,0.009999999776482582,0.0067460001446306705,8.12600040435791,0.0038635204546153545,0.09181129021777235,0.1666666666666572,46.16689448886352
-2.284357,50.5832,1,7.40451717376709,6.834491729736328,8.151453971862793,7.778133869171143,8.38146686553955,10.012185096740723,7.864836692810059,7.2603840827941895,8.038064956665039,9.803027153015137,-25,0.019999999552965164,0.009170999750494957,8.119999885559082,0.003545462153851986,0.09788744079156231,0.5789303961727144,41.93635082244718
-1.65833,49.67161,1,7.289178371429443,7.503756046295166,8.18004322052002,7.707752227783203,8.40228271484375,10.089550018310547,8.513998031616211,7.904440879821777,8.697164535522461,10.38076114654541,-31,0.029999999329447746,0.004339999984949827,8.092000007629395,0.002082433318719268,0.0570166739635163,0.6911912361780795,71.66201909383179
-4.664746,50.27609,1,8.33530044555664,8.1296844482421875,8.75402545928955,8.530350685119629,9.103780746459961,10.625212669372559,8.692312240600586,8.331975936889648,8.724493980407715,10.47729206085205,-32,0.029999999329447746,0.0017729999963194132,8.182000160217285,0.004240089096128941,0.061932340264320374,0.4351533390581608,19.022676467895508
