gbifID,family,species,lon,lat,year,country,institutionCode,identificationVerificationStatus
2956657602,Alcyoniidae,Alcyonium digitatum,-4.116984,50.30259,2016,United Kingdom,Seasearch,Accepted - considered correct
2956662117,Alcyoniidae,Alcyonium digitatum,1.17973,50.9544,2016,United Kingdom,Seasearch,Accepted - considered correct
2956662526,Alcyoniidae,Alcyonium digitatum,-5.052427,51.61016,2016,United Kingdom,Seasearch,Accepted - considered correct
2956664080,Alcyoniidae,Alcyonium digitatum,-1.860468,50.58992,2016,United Kingdom,Seasearch,Accepted - considered correct
2956695032,Alcyoniidae,Alcyonium digitatum,-5.054289,51.611,2016,United Kingdom,Seasearch,Accepted - considered correct
2956699034,Alcyoniidae,Alcyonium digitatum,-5.121171,51.67311,2016,United Kingdom,Seasearch,Accepted - considered correct
2956742260,Alcyoniidae,Alcyonium digitatum,-3.967512,50.28433,2016,United Kingdom,Seasearch,Accepted - considered correct
2956746633,Alcyoniidae,Alcyonium digitatum,-0.150451,50.81841,2016,United Kingdom,Seasearch,Accepted - considered correct
2956757091,Alcyoniidae,Alcyonium digitatum,-1.29408,54.8475,2016,United Kingdom,Seasearch,Accepted - considered correct
2956803511,Alcyoniidae,Alcyonium digitatum,-1.324753,54.90877,2016,United Kingdom,Seasearch,Accepted - considered correct
2956845377,Alcyoniidae,Alcyonium digitatum,-4.659642,51.18768,2016,United Kingdom,Seasearch,Accepted - considered correct
2956891418,Alcyoniidae,Alcyonium digitatum,-5.747423,56.24864,2016,United Kingdom,Seasearch,Accepted - considered correct
